首字母,等级,歌名,歌手,类型,技能,爆点,bar,box,开头描述,结尾描述,分数,指数
,,"Brand New Story","GENERATIONS from EXILE TRIBE",押爆,爆气,351,49,28,B - 四轨长条开始,B - 四轨长条开始,1046843,29 + 0.0
,,"Brand New Story","GENERATIONS from EXILE TRIBE",押爆,爆气,340,49,4,B - 三轨长条开始,B - 三轨单点,1046312,29 - 0.1
,,"Brand New Story","GENERATIONS from EXILE TRIBE",押爆,爆气,93,18,28,A - 一轨长条开始,A - 三轨长条开始,1046287,29 + 0.0
,,"Brand New Story","GENERATIONS from EXILE TRIBE",押爆,爆气,102,19,16,A - 二轨长条中间,A - 一轨单点,1045783,29 - 0.2
,,"Brand New Story","GENERATIONS from EXILE TRIBE",超极限,爆气,348,49,19,B - 三轨长条结尾,B - 四轨单点、一轨单点（cool）,1052267,31 + 0.0
,,"Brand New Story","GENERATIONS from EXILE TRIBE",超极限,爆气,349,49,20,B - 一轨单点,B - 四轨单点、一轨单点（cool）,1050676,31 - 0.3
,,"Brand New Story","GENERATIONS from EXILE TRIBE",超极限,爆气,92,18,23,A - 四轨单点（cool）、四轨单点,A - 四轨单点,1049894,31 - 0.3
,,"Brand New Story","GENERATIONS from EXILE TRIBE",超极限,爆气,92,18,24,A - 四轨单点（cool）、四轨单点,A - 四轨单点,1049894,31 - 0.3
,,"Brand New Story","GENERATIONS from EXILE TRIBE",超极限,爆气,91,18,19,A - 四轨单点,A - 一轨单点、四轨单点（cool）,1049678,31 - 0.3
,,"Brand New Story","GENERATIONS from EXILE TRIBE",超极限,爆气,347,49,18,B - 三轨长条中间,B - 二轨长条结尾、四轨单点（cool）,1048554,30 + 0.3
,,"Brand New Story","GENERATIONS from EXILE TRIBE",超极限,爆气,342,49,7,B - 三轨长条中间,B - 四轨单点,1048434,29 + 0.3
,,"Brand New Story","GENERATIONS from EXILE TRIBE",超极限,爆气,313,45,27,B - 一轨单点,B - 二轨单点,1047905,29 + 0.2
,,"Brand New Story","GENERATIONS from EXILE TRIBE",超极限,爆气,102,19,15,A - 二轨长条中间,A - 一轨单点,1047374,29 + 0.1
,,"Brand New Story","GENERATIONS from EXILE TRIBE",超极限,爆气,360,50,15,B - 三轨长条中间,B - 四轨单点,1047374,29 + 0.1
,,"Always Online","林俊杰",非押爆,极限,441,67,4,B - 一轨长条中间,B - 一轨单点,753818,20 - 0.5
,,"Always Online","林俊杰",非押爆,极限,122,22,28,A - 四轨单点,A - 二轨单点,753653,19 + 0.4
,,"Always Online","林俊杰",非押爆,极限,437,65,28,B - 二轨单点,B - 四轨长条结尾,753644,19 + 0.4
,,"Always Online","林俊杰",非押爆,极限,438,66,4,B - 三轨单点,B - 二轨单点,753644,19 + 0.4
,,"Always Online","林俊杰",非押爆,极限,439,66,20,B - 一轨长条开始,B - 三轨单点,753644,19 + 0.4
,,"Always Online","林俊杰",非押爆,极限,117,22,16,A - 二轨长条开始,A - 四轨长条中间,753479,19 + 0.3
,,"Always Online","林俊杰",非押爆,极限,141,25,16,A - 三轨单点,A - 一轨长条中间,753479,19 + 0.3
,,"Always Online","林俊杰",非押爆,极限,139,24,28,A - 一轨单点、四轨单点,A - 一轨单点,753308,19 + 0.2
,,"Always Online","林俊杰",非押爆,极限,442,67,6,B - 一轨长条中间,B - 一轨单点,753299,19 + 0.2
,,"Always Online","林俊杰",非押爆,极限,437,65,26,B - 二轨单点,B - 四轨长条中间,753125,19 + 0.1
,,"Always Online","林俊杰",押爆,爆气,122,23,0,A - 四轨单点,A - 三轨单点,757286,20 + 0.4
,,"Always Online","林俊杰",押爆,爆气,437,66,0,B - 二轨单点,B - 二轨单点,757280,20 + 0.4
,,"Always Online","林俊杰",押爆,爆气,438,66,16,B - 三轨单点,B - 三轨单点,757280,20 + 0.4
,,"Always Online","林俊杰",押爆,爆气,439,67,0,B - 一轨长条开始,B - 一轨单点,757280,20 + 0.4
,,"Always Online","林俊杰",押爆,爆气,440,67,1,B - 一轨长条中间,B - 一轨单点,755689,20 + 0.1
,,"Always Online","林俊杰",押爆,极限,122,23,0,A - 四轨单点,A - 三轨单点,755384,20 + 0.4
,,"Always Online","林俊杰",押爆,极限,437,66,0,B - 二轨单点,B - 二轨单点,755375,20 + 0.4
,,"Always Online","林俊杰",押爆,极限,438,66,16,B - 三轨单点,B - 三轨单点,755375,20 + 0.4
,,"Always Online","林俊杰",押爆,极限,439,67,0,B - 一轨长条开始,B - 一轨单点,755375,20 + 0.4
,,"Always Online","林俊杰",押爆,极限,440,67,1,B - 一轨长条中间,B - 一轨单点,754856,20 + 0.1
,,"Always Online","林俊杰",超极限,爆气,122,22,31,A - 四轨单点,A - 三轨单点,757286,20 + 0.4
,,"Always Online","林俊杰",超极限,爆气,437,65,31,B - 二轨单点,B - 二轨单点,757280,20 + 0.4
,,"Always Online","林俊杰",超极限,爆气,438,66,15,B - 三轨单点,B - 三轨单点,757280,20 + 0.4
,,"Always Online","林俊杰",超极限,爆气,439,66,31,B - 一轨长条开始,B - 一轨单点,757280,20 + 0.4
,,"Always Online","林俊杰",超极限,爆气,440,67,1,B - 一轨长条中间,B - 一轨单点,755689,20 + 0.1
,,"Always Online","林俊杰",超极限,极限,122,22,31,A - 四轨单点,A - 三轨单点,755384,20 + 0.4
,,"Always Online","林俊杰",超极限,极限,437,65,31,B - 二轨单点,B - 二轨单点,755375,20 + 0.4
,,"Always Online","林俊杰",超极限,极限,438,66,15,B - 三轨单点,B - 三轨单点,755375,20 + 0.4
,,"Always Online","林俊杰",超极限,极限,439,66,31,B - 一轨长条开始,B - 一轨单点,755375,20 + 0.4
,,"Always Online","林俊杰",超极限,极限,440,67,1,B - 一轨长条中间,B - 一轨单点,754856,20 + 0.1
M,10,"MY舞☆TONIGHT","Aqours",非押爆,极限,331,38,4,A - 一轨长条中间,A - 一轨长条右滑、四轨长条左滑,3178518,59 - 0.5
M,10,"MY舞☆TONIGHT","Aqours",非押爆,极限,333,38,7,A - 一轨长条右滑、三轨长条开始,A - 一轨长条右滑、四轨长条左滑,3177999,58 + 0.2
M,10,"MY舞☆TONIGHT","Aqours",非押爆,极限,326,37,20,A - 三轨单点,A - 一轨单点、四轨单点,3177828,58 + 0.1
M,10,"MY舞☆TONIGHT","Aqours",非押爆,极限,333,38,8,A - 一轨长条右滑、三轨长条开始,A - 一轨长条右滑、四轨长条左滑,3177480,58 - 0.1
M,10,"MY舞☆TONIGHT","Aqours",非押爆,极限,338,38,12,A - 二轨长条中间、三轨长条中间,A - 二轨单点、三轨单点,3176616,57 + 0.4
M,10,"MY舞☆TONIGHT","Aqours",非押爆,极限,323,37,4,A - 二轨单点,A - 二轨长条左滑、三轨长条右滑,3176097,57 + 0.1
M,10,"MY舞☆TONIGHT","Aqours",非押爆,极限,325,37,16,A - 三轨单点,A - 三轨单点,3176097,57 + 0.1
M,10,"MY舞☆TONIGHT","Aqours",非押爆,极限,327,37,21,A - 二轨单点,A - 一轨单点、四轨单点,3176097,57 + 0.1
M,10,"MY舞☆TONIGHT","Aqours",非押爆,极限,329,38,0,A - 二一轨滑条,A - 一轨长条中间、四轨长条中间,3175749,57 - 0.1
M,10,"MY舞☆TONIGHT","Aqours",非押爆,极限,340,38,14,A - 二轨长条中间、三轨长条中间,A - 二轨单点、三轨单点,3175578,57 - 0.2
M,10,"MY舞☆TONIGHT","Aqours",押爆,极限,329,38,0,A - 二一轨滑条,A - 一轨长条右滑、四轨长条左滑,3181287,60 + 0.1
M,10,"MY舞☆TONIGHT","Aqours",押爆,极限,333,38,8,A - 一轨长条右滑、三轨长条开始,A - 二轨单点、三轨单点,3180942,60 - 0.1
M,10,"MY舞☆TONIGHT","Aqours",押爆,极限,325,37,16,A - 三轨单点,A - 一轨单点、四轨单点,3179559,59 + 0.1
M,10,"MY舞☆TONIGHT","Aqours",押爆,极限,330,38,1,A - 一轨长条中间,A - 一轨长条右滑、四轨长条左滑,3179556,59 + 0.1
M,10,"MY舞☆TONIGHT","Aqours",押爆,极限,336,38,9,A - 二轨长条中间、三轨长条中间,A - 二轨单点、三轨单点,3178692,59 - 0.4
M,10,"MY舞☆TONIGHT","Aqours",押爆,极限,333,38,7,A - 一轨长条右滑、三轨长条开始,A - 一轨长条右滑、四轨长条左滑,3177999,58 + 0.2
M,10,"MY舞☆TONIGHT","Aqours",押爆,极限,322,37,0,A - 三四轨滑键,A - 二轨长条左滑、三轨长条右滑,3177828,58 + 0.1
M,10,"MY舞☆TONIGHT","Aqours",押爆,极限,323,37,8,A - 二轨单点,A - 二轨单点,3177828,58 + 0.1
M,10,"MY舞☆TONIGHT","Aqours",押爆,极限,326,37,17,A - 三轨单点,A - 一轨单点、四轨单点,3177828,58 + 0.1
M,10,"MY舞☆TONIGHT","Aqours",押爆,极限,336,38,10,A - 二轨长条中间、三轨长条中间,A - 二轨单点、三轨单点,3177654,58 + 0.0
M,10,"MY舞☆TONIGHT","Aqours",超极限,极限,333,38,7,A - 一轨长条右滑、三轨长条开始,A - 二轨单点、三轨单点,3181461,60 + 0.2
M,10,"MY舞☆TONIGHT","Aqours",超极限,极限,329,37,31,A - 二一轨滑条,A - 一轨长条右滑、四轨长条左滑,3181287,60 + 0.1
M,10,"MY舞☆TONIGHT","Aqours",超极限,极限,325,37,15,A - 三轨单点,A - 一轨单点、四轨单点,3179559,59 + 0.1
M,10,"MY舞☆TONIGHT","Aqours",超极限,极限,330,38,1,A - 一轨长条中间,A - 一轨长条右滑、四轨长条左滑,3179556,59 + 0.1
M,10,"MY舞☆TONIGHT","Aqours",超极限,极限,336,38,9,A - 二轨长条中间、三轨长条中间,A - 二轨单点、三轨单点,3178692,59 - 0.4
M,10,"MY舞☆TONIGHT","Aqours",超极限,极限,322,36,31,A - 三四轨滑键,A - 二轨长条左滑、三轨长条右滑,3177828,58 + 0.1
M,10,"MY舞☆TONIGHT","Aqours",超极限,极限,323,37,7,A - 二轨单点,A - 二轨单点,3177828,58 + 0.1
M,10,"MY舞☆TONIGHT","Aqours",超极限,极限,326,37,17,A - 三轨单点,A - 一轨单点、四轨单点,3177828,58 + 0.1
M,10,"MY舞☆TONIGHT","Aqours",超极限,极限,338,38,11,A - 二轨长条中间、三轨长条中间,A - 二轨单点、三轨单点,3177654,58 + 0.0
M,10,"MY舞☆TONIGHT","Aqours",超极限,极限,328,37,27,A - 四轨单点,A - 一轨长条中间、四轨长条中间,3177480,58 - 0.1
,,"Lil Mama","Jain",非押爆,爆气,261,45,0,B - 三四轨滑键,B - 二轨单点,873028,31 - 0.3
,,"Lil Mama","Jain",非押爆,爆气,262,45,8,B - 二轨单点,B - 四轨长条中间,872497,31 - 0.4
,,"Lil Mama","Jain",非押爆,爆气,266,45,20,B - 三轨长条中间,B - 四轨长条左滑,871966,31 - 0.5
,,"Lil Mama","Jain",非押爆,爆气,262,45,6,B - 二轨单点,B - 四轨长条中间,870906,30 + 0.3
,,"Lil Mama","Jain",非押爆,爆气,263,45,12,B - 三轨单点,B - 四轨长条中间,870375,30 + 0.2
,,"Lil Mama","Jain",非押爆,爆气,267,45,22,B - 三轨长条中间,B - 四轨长条左滑,870375,30 + 0.2
,,"Lil Mama","Jain",非押爆,爆气,249,43,28,B - 三轨长条开始,B - 四轨单点,869315,30 + 0.0
,,"Lil Mama","Jain",非押爆,爆气,262,45,4,B - 二轨单点,B - 四轨长条开始,869315,30 + 0.0
,,"Lil Mama","Jain",非押爆,爆气,272,46,0,B - 二轨长条中间,B - 三轨单点,869315,30 + 0.0
,,"Lil Mama","Jain",非押爆,爆气,263,45,10,B - 三轨单点,B - 四轨长条中间,868784,30 - 0.1
,,"Lil Mama","Jain",押爆,爆气,264,45,16,B - 三轨长条开始,B - 四轨长条左滑,876739,31 + 0.4
,,"Lil Mama","Jain",押爆,爆气,262,45,8,B - 二轨单点,B - 四轨长条中间,875679,31 + 0.2
,,"Lil Mama","Jain",押爆,爆气,265,45,17,B - 三轨长条中间,B - 四轨长条左滑,875148,31 + 0.1
,,"Lil Mama","Jain",押爆,爆气,248,43,24,B - 二轨单点,B - 四轨单点,874619,31 + 0.0
,,"Lil Mama","Jain",押爆,爆气,261,45,0,B - 三四轨滑键,B - 四轨长条开始,874619,31 + 0.0
,,"Lil Mama","Jain",押爆,爆气,262,45,6,B - 二轨单点,B - 四轨长条中间,874088,31 - 0.1
,,"Lil Mama","Jain",押爆,爆气,269,45,24,B - 一轨单点,B - 二轨单点,874088,31 - 0.1
,,"Lil Mama","Jain",押爆,爆气,270,45,28,B - 二轨长条开始,B - 三轨单点,874088,31 - 0.1
,,"Lil Mama","Jain",押爆,爆气,263,45,12,B - 三轨单点,B - 四轨长条中间,873557,31 - 0.2
,,"Lil Mama","Jain",押爆,爆气,265,45,18,B - 三轨长条中间,B - 四轨长条左滑,873557,31 - 0.2
,,"Lil Mama","Jain",超极限,爆气,264,45,15,B - 三轨单点（cool）、三轨长条开始,B - 四轨长条左滑,876859,32 + 0.4
,,"Lil Mama","Jain",超极限,爆气,264,45,16,B - 三轨单点（cool）、三轨长条开始,B - 四轨长条左滑,876859,32 + 0.4
,,"Lil Mama","Jain",超极限,爆气,268,45,23,B - 三轨长条结尾,B - 二轨单点、三轨单点（cool）,875799,32 + 0.2
,,"Lil Mama","Jain",超极限,爆气,262,45,7,B - 二轨单点,B - 四轨长条中间,875679,31 + 0.2
,,"Lil Mama","Jain",超极限,爆气,265,45,17,B - 三轨长条中间,B - 四轨长条左滑,875148,31 + 0.1
,,"Lil Mama","Jain",超极限,爆气,248,43,23,B - 二轨单点,B - 四轨单点,874619,31 + 0.0
,,"Lil Mama","Jain",超极限,爆气,261,44,31,B - 三四轨滑键,B - 四轨长条开始,874619,31 + 0.0
,,"Lil Mama","Jain",超极限,爆气,269,45,24,B - 一轨单点,B - 二轨单点、三轨单点（cool）,874208,32 - 0.1
,,"Lil Mama","Jain",超极限,爆气,270,45,27,B - 一轨单点（cool）、二轨长条开始,B - 三轨单点,874208,32 - 0.1
,,"Lil Mama","Jain",超极限,爆气,270,45,28,B - 一轨单点（cool）、二轨长条开始,B - 三轨单点,874208,32 - 0.1
R,10,"R.1.S.E","R1SE",非押爆,极限,333,35,0,A - 二一轨滑键、三四轨滑条,A - 三轨单点,2746586,47 + 0.3
R,10,"R.1.S.E","R1SE",非押爆,极限,445,42,24,A - 一二轨滑键、四三轨滑键,A - 一轨单点,2746586,47 + 0.3
R,10,"R.1.S.E","R1SE",非押爆,极限,447,43,0,A - 二一轨滑条、三四轨滑键,A - 二轨单点,2746586,47 + 0.3
R,10,"R.1.S.E","R1SE",非押爆,极限,975,85,0,B - 二一轨滑条、三四轨滑键,B - 二轨单点,2746586,47 + 0.3
R,10,"R.1.S.E","R1SE",非押爆,极限,1087,92,24,B - 一二轨滑键、四三轨滑键,B - 四轨单点,2746586,47 + 0.3
R,10,"R.1.S.E","R1SE",非押爆,极限,1089,93,0,B - 二一轨滑键、三四轨滑条,B - 三轨单点,2746586,47 + 0.3
R,10,"R.1.S.E","R1SE",非押爆,极限,103,18,0,A - 二一轨滑条、四轨单点,A - 四轨单点,2745536,47 - 0.3
R,10,"R.1.S.E","R1SE",非押爆,极限,745,68,0,B - 一轨单点、三四轨滑条,B - 一轨单点,2745536,47 - 0.3
R,10,"R.1.S.E","R1SE",非押爆,极限,333,34,28,A - 二一轨滑键、三四轨滑条,A - 三轨单点,2744855,46 + 0.3
R,10,"R.1.S.E","R1SE",非押爆,极限,443,42,12,A - 三轨单点,A - 一轨长条右滑、三轨单点,2744855,46 + 0.3
R,10,"R.1.S.E","R1SE",押爆,极限,333,35,0,A - 二一轨滑键、三四轨滑条,A - 二一轨滑条,2748317,48 + 0.3
R,10,"R.1.S.E","R1SE",押爆,极限,445,42,24,A - 一二轨滑键、四三轨滑键,A - 二轨单点,2748317,48 + 0.3
R,10,"R.1.S.E","R1SE",押爆,极限,447,43,0,A - 二一轨滑条、三四轨滑键,A - 三四轨滑条,2748317,48 + 0.3
R,10,"R.1.S.E","R1SE",押爆,极限,975,85,0,B - 二一轨滑条、三四轨滑键,B - 三四轨滑条,2748317,48 + 0.3
R,10,"R.1.S.E","R1SE",押爆,极限,1087,92,24,B - 一二轨滑键、四三轨滑键,B - 三轨单点,2748317,48 + 0.3
R,10,"R.1.S.E","R1SE",押爆,极限,1089,93,0,B - 二一轨滑键、三四轨滑条,B - 二一轨滑条,2748317,48 + 0.3
R,10,"R.1.S.E","R1SE",押爆,极限,103,18,0,A - 二一轨滑条、四轨单点,A - 二轨单点,2747267,48 - 0.3
R,10,"R.1.S.E","R1SE",押爆,极限,745,68,0,B - 一轨单点、三四轨滑条,B - 三轨单点,2747267,48 - 0.3
R,10,"R.1.S.E","R1SE",押爆,极限,333,34,28,A - 二一轨滑键、三四轨滑条,A - 三轨单点,2746586,47 + 0.3
R,10,"R.1.S.E","R1SE",押爆,极限,338,35,8,A - 一轨单点、四轨长条左滑,A - 一轨长条右滑,2746586,47 + 0.3
R,10,"R.1.S.E","R1SE",超极限,极限,333,34,31,A - 二一轨滑键、三四轨滑条,A - 二一轨滑条,2748317,48 + 0.3
R,10,"R.1.S.E","R1SE",超极限,极限,445,42,23,A - 一二轨滑键、四三轨滑键,A - 二轨单点,2748317,48 + 0.3
R,10,"R.1.S.E","R1SE",超极限,极限,447,42,31,A - 二一轨滑条、三四轨滑键,A - 三四轨滑条,2748317,48 + 0.3
R,10,"R.1.S.E","R1SE",超极限,极限,975,84,31,B - 二一轨滑条、三四轨滑键,B - 三四轨滑条,2748317,48 + 0.3
R,10,"R.1.S.E","R1SE",超极限,极限,1087,92,23,B - 一二轨滑键、四三轨滑键,B - 三轨单点,2748317,48 + 0.3
R,10,"R.1.S.E","R1SE",超极限,极限,1089,92,31,B - 二一轨滑键、三四轨滑条,B - 二一轨滑条,2748317,48 + 0.3
R,10,"R.1.S.E","R1SE",超极限,极限,103,17,31,A - 二一轨滑条、四轨单点,A - 二轨单点,2747267,48 - 0.3
R,10,"R.1.S.E","R1SE",超极限,极限,745,67,31,B - 一轨单点、三四轨滑条,B - 三轨单点,2747267,48 - 0.3
R,10,"R.1.S.E","R1SE",超极限,极限,338,35,7,A - 一轨单点、四轨长条左滑,A - 一轨长条右滑,2747105,48 - 0.4
R,10,"R.1.S.E","R1SE",超极限,极限,452,43,7,A - 一轨长条右滑、四轨单点,A - 四轨长条左滑,2747105,48 - 0.4
V,10,"VORACITY","MYTH & ROID",非押爆,极限,1076,91,28,B - 二轨长条中间,B - 二轨单点、三轨单点,2940635,47 - 0.1
V,10,"VORACITY","MYTH & ROID",非押爆,极限,1077,91,29,B - 二轨长条左滑、三四轨滑条,B - 二轨单点、三轨单点,2940116,47 - 0.4
V,10,"VORACITY","MYTH & ROID",非押爆,极限,1420,120,28,B - 二一轨滑条、三四轨滑键,B - 二轨单点、三轨单点,2940116,47 - 0.4
V,10,"VORACITY","MYTH & ROID",非押爆,极限,1072,91,20,B - 二轨长条开始,B - 一二轨滑键、四三轨滑键,2939768,46 + 0.4
V,10,"VORACITY","MYTH & ROID",非押爆,极限,1073,91,21,B - 二轨长条中间,B - 一二轨滑键、四三轨滑键,2939249,46 + 0.1
V,10,"VORACITY","MYTH & ROID",非押爆,极限,563,51,24,A - 一轨单点、三轨单点,A - 一轨长条中间、四轨长条中间,2939072,46 + 0.0
V,10,"VORACITY","MYTH & ROID",非押爆,极限,1471,123,24,B - 一轨单点、三轨单点,B - 一轨长条中间、四轨长条中间,2939072,46 + 0.0
V,10,"VORACITY","MYTH & ROID",非押爆,极限,1067,91,12,B - 三轨长条开始,B - 一轨单点、四轨单点,2938901,46 - 0.1
V,10,"VORACITY","MYTH & ROID",非押爆,极限,1073,91,22,B - 二轨长条中间,B - 一二轨滑键、四三轨滑键,2938730,46 - 0.2
V,10,"VORACITY","MYTH & ROID",非押爆,极限,512,48,28,A - 三轨长条结尾,A - 二轨单点、三轨单点,2938385,46 - 0.4
V,10,"VORACITY","MYTH & ROID",押爆,极限,1074,91,24,B - 二轨长条中间,B - 二轨单点、三轨单点,2941673,48 - 0.5
V,10,"VORACITY","MYTH & ROID",押爆,极限,518,49,8,A - 二轨单点、三轨单点,A - 一轨单点、四轨单点,2941502,47 + 0.4
V,10,"VORACITY","MYTH & ROID",押爆,极限,520,49,16,A - 二轨长条开始、四轨单点,A - 一轨单点、三轨单点,2941502,47 + 0.4
V,10,"VORACITY","MYTH & ROID",押爆,极限,1084,92,8,B - 二轨单点、三轨单点,B - 一轨单点、四轨单点,2941502,47 + 0.4
V,10,"VORACITY","MYTH & ROID",押爆,极限,1086,92,16,B - 一轨单点、三轨长条开始,B - 二轨单点、四轨单点,2941502,47 + 0.4
V,10,"VORACITY","MYTH & ROID",押爆,极限,1426,121,8,B - 二轨单点、三轨单点,B - 一轨单点、四轨单点,2941502,47 + 0.4
V,10,"VORACITY","MYTH & ROID",押爆,极限,1428,121,16,B - 二轨长条开始、四轨单点,B - 一轨单点、三轨单点,2941502,47 + 0.4
V,10,"VORACITY","MYTH & ROID",押爆,极限,1075,91,26,B - 二轨长条中间,B - 二轨单点、三轨单点,2941154,47 + 0.2
V,10,"VORACITY","MYTH & ROID",押爆,极限,563,51,24,A - 一轨单点、三轨单点,A - 一轨长条结尾、四轨长条结尾,2941148,47 + 0.2
V,10,"VORACITY","MYTH & ROID",押爆,极限,565,52,0,A - 二一轨滑条、四轨长条开始,A - 一轨单点、三轨单点,2941148,47 + 0.2
V,10,"VORACITY","MYTH & ROID",超极限,极限,1074,91,23,B - 二轨长条中间,B - 二轨单点、三轨单点,2942192,48 - 0.2
V,10,"VORACITY","MYTH & ROID",超极限,极限,518,49,7,A - 二轨单点、三轨单点,A - 一轨单点、四轨单点,2941502,47 + 0.4
V,10,"VORACITY","MYTH & ROID",超极限,极限,520,49,15,A - 二轨长条开始、四轨单点,A - 一轨单点、三轨单点,2941502,47 + 0.4
V,10,"VORACITY","MYTH & ROID",超极限,极限,1084,92,7,B - 二轨单点、三轨单点,B - 一轨单点、四轨单点,2941502,47 + 0.4
